iban,currencyCode,bicCode,bundleCode,customerId,processingDate
NL56INGB0123458525,EUR,RABONL2U,B1713,2946,09/09/2021
NL56INGB0123458526,EUR,RABONL2U,B1714,2947,10/09/2021
NL56INGB0123458527,EUR,RABONL2U,B1715,2948,11/09/2021
NL56INGB0123458528,EUR,RABONL2U,B1716,2949,12/09/2021
NL56INGB0123458529,EUR,RABONL2U,B1717,2950,13/09/2021
NL56INGB0123458530,EUR,RABONL2U,B1718,2951,14/09/2021
NL56INGB0123458531,EUR,RABONL2U,B1719,2952,15/09/2021
NL56INGB0123458532,EUR,RABONL2U,B1720,2953,16/09/2021
NL56INGB0123458533,EUR,RABONL2U,B1721,2954,17/09/2021
NL56INGB0123458534,EUR,RABONL2U,B1722,2955,18/09/2021
NL56INGB0123458535,EUR,RABONL2U,B1723,2956,19/09/2021
NL56INGB0123458536,EUR,RABONL2U,B1724,2957,20/09/2021
NL56INGB0123458537,EUR,RABONL2U,B1725,2958,21/09/2021
NL56INGB0123458538,EUR,RABONL2U,B1726,2959,22/09/2021
NL56INGB0123458539,EUR,RABONL2U,B1727,2960,23/09/2021
NL56INGB0123458540,EUR,RABONL2U,B1728,2961,24/09/2021
NL56INGB0123458541,EUR,RABONL2U,B1729,2962,25/09/2021
NL56INGB0123458542,EUR,RABONL2U,B1730,2963,26/09/2021
NL56INGB0123458543,EUR,RABONL2U,B1731,2964,27/09/2021
NL56INGB0123458544,EUR,RABONL2U,B1732,2965,28/09/2021
NL56INGB0123458545,EUR,RABONL2U,B1733,2966,29/09/2021
NL56INGB0123458546,EUR,RABONL2U,B1734,2967,30/09/2021
NL56INGB0123458547,EUR,RABONL2U,B1735,2968,01/10/2021
NL56INGB0123458548,EUR,RABONL2U,B1736,2969,02/10/2021
NL56INGB0123458549,EUR,RABONL2U,B1737,2970,03/10/2021
NL56INGB0123458550,EUR,RABONL2U,B1738,2971,04/10/2021
NL56INGB0123458551,EUR,RABONL2U,B1739,2972,05/10/2021
NL56INGB0123458552,EUR,RABONL2U,B1740,2973,06/10/2021
NL56INGB0123458553,EUR,RABONL2U,B1741,2974,07/10/2021
NL56INGB0123458554,EUR,RABONL2U,B1742,2975,08/10/2021
NL56INGB0123458555,EUR,RABONL2U,B1743,2976,09/10/2021
NL56INGB0123458556,EUR,RABONL2U,B1744,2977,10/10/2021
NL56INGB0123458557,EUR,RABONL2U,B1745,2978,11/10/2021
NL56INGB0123458558,EUR,RABONL2U,B1746,2979,12/10/2021
NL56INGB0123458559,EUR,RABONL2U,B1747,2980,13/10/2021
NL56INGB0123458560,EUR,RABONL2U,B1748,2981,14/10/2021
NL56INGB0123458561,EUR,RABONL2U,B1749,2982,15/10/2021
NL56INGB0123458562,EUR,RABONL2U,B1750,2983,16/10/2021
NL56INGB0123458563,EUR,RABONL2U,B1751,2984,17/10/2021
NL56INGB0123458564,EUR,RABONL2U,B1752,2985,18/10/2021
NL56INGB0123458565,EUR,RABONL2U,B1753,2986,19/10/2021
NL56INGB0123458566,EUR,RABONL2U,B1754,2987,20/10/2021
NL56INGB0123458567,EUR,RABONL2U,B1755,2988,21/10/2021
NL56INGB0123458568,EUR,RABONL2U,B1756,2989,22/10/2021
NL56INGB0123458569,EUR,RABONL2U,B1757,2990,23/10/2021
NL56INGB0123458570,EUR,RABONL2U,B1758,2991,24/10/2021
NL56INGB0123458571,EUR,RABONL2U,B1759,2992,25/10/2021
NL56INGB0123458572,EUR,RABONL2U,B1760,2993,26/10/2021
NL56INGB0123458573,EUR,RABONL2U,B1761,2994,27/10/2021
NL56INGB0123458574,EUR,RABONL2U,B1762,2995,28/10/2021
NL56INGB0123458575,EUR,RABONL2U,B1763,2996,29/10/2021
NL56INGB0123458576,EUR,RABONL2U,B1764,2997,30/10/2021
NL56INGB0123458577,EUR,RABONL2U,B1765,2998,31/10/2021
NL56INGB0123458578,EUR,RABONL2U,B1766,2999,01/11/2021
NL56INGB0123458579,EUR,RABONL2U,B1767,3000,02/11/2021
NL56INGB0123458580,EUR,RABONL2U,B1768,3001,03/11/2021
NL56INGB0123458581,EUR,RABONL2U,B1769,3002,04/11/2021
NL56INGB0123458582,EUR,RABONL2U,B1770,3003,05/11/2021
NL56INGB0123458583,EUR,RABONL2U,B1771,3004,06/11/2021
NL56INGB0123458584,EUR,RABONL2U,B1772,3005,07/11/2021
NL56INGB0123458585,EUR,RABONL2U,B1773,3006,08/11/2021
NL56INGB0123458586,EUR,RABONL2U,B1774,3007,09/11/2021
NL56INGB0123458587,EUR,RABONL2U,B1775,3008,10/11/2021
NL56INGB0123458588,EUR,RABONL2U,B1776,3009,11/11/2021
NL56INGB0123458589,EUR,RABONL2U,B1777,3010,12/11/2021
NL56INGB0123458590,EUR,RABONL2U,B1778,3011,13/11/2021
NL56INGB0123458591,EUR,RABONL2U,B1779,3012,14/11/2021
NL56INGB0123458592,EUR,RABONL2U,B1780,3013,15/11/2021
NL56INGB0123458593,EUR,RABONL2U,B1781,3014,16/11/2021
NL56INGB0123458594,EUR,RABONL2U,B1782,3015,17/11/2021
NL56INGB0123458595,EUR,RABONL2U,B1783,3016,18/11/2021
NL56INGB0123458596,EUR,RABONL2U,B1784,3017,19/11/2021
NL56INGB0123458597,EUR,RABONL2U,B1785,3018,20/11/2021
NL56INGB0123458598,EUR,RABONL2U,B1786,3019,21/11/2021
NL56INGB0123458599,EUR,RABONL2U,B1787,3020,22/11/2021
NL56INGB0123458600,EUR,RABONL2U,B1788,3021,23/11/2021
NL56INGB0123458601,EUR,RABONL2U,B1789,3022,24/11/2021
NL56INGB0123458602,EUR,RABONL2U,B1790,3023,25/11/2021
NL56INGB0123458603,EUR,RABONL2U,B1791,3024,26/11/2021
NL56INGB0123458604,EUR,RABONL2U,B1792,3025,27/11/2021
NL56INGB0123458605,EUR,RABONL2U,B1793,3026,28/11/2021
NL56INGB0123458606,EUR,RABONL2U,B1794,3027,29/11/2021
NL56INGB0123458607,EUR,RABONL2U,B1795,3028,30/11/2021
NL56INGB0123458608,EUR,RABONL2U,B1796,3029,01/12/2021
NL56INGB0123458609,EUR,RABONL2U,B1797,3030,02/12/2021
NL56INGB0123458610,EUR,RABONL2U,B1798,3031,03/12/2021
NL56INGB0123458611,EUR,RABONL2U,B1799,3032,04/12/2021
NL56INGB0123458612,EUR,RABONL2U,B1800,3033,05/12/2021
NL56INGB0123458613,EUR,RABONL2U,B1801,3034,06/12/2021
NL56INGB0123458614,EUR,RABONL2U,B1802,3035,07/12/2021
NL56INGB0123458615,EUR,RABONL2U,B1803,3036,08/12/2021
NL56INGB0123458616,EUR,RABONL2U,B1804,3037,09/12/2021
NL56INGB0123458617,EUR,RABONL2U,B1805,3038,10/12/2021
NL56INGB0123458618,EUR,RABONL2U,B1806,3039,11/12/2021
NL56INGB0123458619,EUR,RABONL2U,B1807,3040,12/12/2021
NL56INGB0123458620,EUR,RABONL2U,B1808,3041,13/12/2021
NL56INGB0123458621,EUR,RABONL2U,B1809,3042,14/12/2021
NL56INGB0123458622,EUR,RABONL2U,B1810,3043,15/12/2021
NL56INGB0123458623,EUR,RABONL2U,B1811,3044,16/12/2021
NL56INGB0123458624,EUR,RABONL2U,B1812,3045,17/12/2021
NL56INGB0123458625,EUR,RABONL2U,B1813,3046,18/12/2021
NL56INGB0123458626,EUR,RABONL2U,B1814,3047,19/12/2021
NL56INGB0123458627,EUR,RABONL2U,B1815,3048,20/12/2021
NL56INGB0123458628,EUR,RABONL2U,B1816,3049,21/12/2021
NL56INGB0123458629,EUR,RABONL2U,B1817,3050,22/12/2021
NL56INGB0123458630,EUR,RABONL2U,B1818,3051,23/12/2021
NL56INGB0123458631,EUR,RABONL2U,B1819,3052,24/12/2021
NL56INGB0123458632,EUR,RABONL2U,B1820,3053,25/12/2021
NL56INGB0123458633,EUR,RABONL2U,B1821,3054,26/12/2021
NL56INGB0123458634,EUR,RABONL2U,B1822,3055,27/12/2021
NL56INGB0123458635,EUR,RABONL2U,B1823,3056,28/12/2021
NL56INGB0123458636,EUR,RABONL2U,B1824,3057,29/12/2021
NL56INGB0123458637,EUR,RABONL2U,B1825,3058,30/12/2021
NL56INGB0123458638,EUR,RABONL2U,B1826,3059,31/12/2021
NL56INGB0123458639,EUR,RABONL2U,B1827,3060,01/01/2022
NL56INGB0123458640,EUR,RABONL2U,B1828,3061,02/01/2022
NL56INGB0123458641,EUR,RABONL2U,B1829,3062,03/01/2022
NL56INGB0123458642,EUR,RABONL2U,B1830,3063,04/01/2022
NL56INGB0123458643,EUR,RABONL2U,B1831,3064,05/01/2022
NL56INGB0123458644,EUR,RABONL2U,B1832,3065,06/01/2022
NL56INGB0123458645,EUR,RABONL2U,B1833,3066,07/01/2022
NL56INGB0123458646,EUR,RABONL2U,B1834,3067,08/01/2022
NL56INGB0123458647,EUR,RABONL2U,B1835,3068,09/01/2022
NL56INGB0123458648,EUR,RABONL2U,B1836,3069,10/01/2022
NL56INGB0123458649,EUR,RABONL2U,B1837,3070,11/01/2022
NL56INGB0123458650,EUR,RABONL2U,B1838,3071,12/01/2022
NL56INGB0123458651,EUR,RABONL2U,B1839,3072,13/01/2022
NL56INGB0123458652,EUR,RABONL2U,B1840,3073,14/01/2022
NL56INGB0123458653,EUR,RABONL2U,B1841,3074,15/01/2022
NL56INGB0123458654,EUR,RABONL2U,B1842,3075,16/01/2022
NL56INGB0123458655,EUR,RABONL2U,B1843,3076,17/01/2022
NL56INGB0123458656,EUR,RABONL2U,B1844,3077,18/01/2022
NL56INGB0123458657,EUR,RABONL2U,B1845,3078,19/01/2022
NL56INGB0123458658,EUR,RABONL2U,B1846,3079,20/01/2022
NL56INGB0123458659,EUR,RABONL2U,B1847,3080,21/01/2022
NL56INGB0123458660,EUR,RABONL2U,B1848,3081,22/01/2022
NL56INGB0123458661,EUR,RABONL2U,B1849,3082,23/01/2022
NL56INGB0123458662,EUR,RABONL2U,B1850,3083,24/01/2022
NL56INGB0123458663,EUR,RABONL2U,B1851,3084,25/01/2022
NL56INGB0123458664,EUR,RABONL2U,B1852,3085,26/01/2022
NL56INGB0123458665,EUR,RABONL2U,B1853,3086,27/01/2022
NL56INGB0123458666,EUR,RABONL2U,B1854,3087,28/01/2022
NL56INGB0123458667,EUR,RABONL2U,B1855,3088,29/01/2022
NL56INGB0123458668,EUR,RABONL2U,B1856,3089,30/01/2022
NL56INGB0123458669,EUR,RABONL2U,B1857,3090,31/01/2022
NL56INGB0123458670,EUR,RABONL2U,B1858,3091,01/02/2022
NL56INGB0123458671,EUR,RABONL2U,B1859,3092,02/02/2022
NL56INGB0123458672,EUR,RABONL2U,B1860,3093,03/02/2022
NL56INGB0123458673,EUR,RABONL2U,B1861,3094,04/02/2022
NL56INGB0123458674,EUR,RABONL2U,B1862,3095,05/02/2022
NL56INGB0123458675,EUR,RABONL2U,B1863,3096,06/02/2022
NL56INGB0123458676,EUR,RABONL2U,B1864,3097,07/02/2022
NL56INGB0123458677,EUR,RABONL2U,B1865,3098,08/02/2022
NL56INGB0123458678,EUR,RABONL2U,B1866,3099,09/02/2022
NL56INGB0123458679,EUR,RABONL2U,B1867,3100,10/02/2022
NL56INGB0123458680,EUR,RABONL2U,B1868,3101,11/02/2022
NL56INGB0123458681,EUR,RABONL2U,B1869,3102,12/02/2022
NL56INGB0123458682,EUR,RABONL2U,B1870,3103,13/02/2022
NL56INGB0123458683,EUR,RABONL2U,B1871,3104,14/02/2022
NL56INGB0123458684,EUR,RABONL2U,B1872,3105,15/02/2022
NL56INGB0123458685,EUR,RABONL2U,B1873,3106,16/02/2022
NL56INGB0123458686,EUR,RABONL2U,B1874,3107,17/02/2022
NL56INGB0123458687,EUR,RABONL2U,B1875,3108,18/02/2022
NL56INGB0123458688,EUR,RABONL2U,B1876,3109,19/02/2022
NL56INGB0123458689,EUR,RABONL2U,B1877,3110,20/02/2022
NL56INGB0123458690,EUR,RABONL2U,B1878,3111,21/02/2022
NL56INGB0123458691,EUR,RABONL2U,B1879,3112,22/02/2022
NL56INGB0123458692,EUR,RABONL2U,B1880,3113,23/02/2022
NL56INGB0123458693,EUR,RABONL2U,B1881,3114,24/02/2022
NL56INGB0123458694,EUR,RABONL2U,B1882,3115,25/02/2022
NL56INGB0123458695,EUR,RABONL2U,B1883,3116,26/02/2022
NL56INGB0123458696,EUR,RABONL2U,B1884,3117,27/02/2022
NL56INGB0123458697,EUR,RABONL2U,B1885,3118,28/02/2022
NL56INGB0123458698,EUR,RABONL2U,B1886,3119,01/03/2022
NL56INGB0123458699,EUR,RABONL2U,B1887,3120,02/03/2022
NL56INGB0123458700,EUR,RABONL2U,B1888,3121,03/03/2022
NL56INGB0123458701,EUR,RABONL2U,B1889,3122,04/03/2022
NL56INGB0123458702,EUR,RABONL2U,B1890,3123,05/03/2022
NL56INGB0123458703,EUR,RABONL2U,B1891,3124,06/03/2022
NL56INGB0123458704,EUR,RABONL2U,B1892,3125,07/03/2022
NL56INGB0123458705,EUR,RABONL2U,B1893,3126,08/03/2022
NL56INGB0123458706,EUR,RABONL2U,B1894,3127,09/03/2022
NL56INGB0123458707,EUR,RABONL2U,B1895,3128,10/03/2022
NL56INGB0123458708,EUR,RABONL2U,B1896,3129,11/03/2022
NL56INGB0123458709,EUR,RABONL2U,B1897,3130,12/03/2022
NL56INGB0123458710,EUR,RABONL2U,B1898,3131,13/03/2022
NL56INGB0123458711,EUR,RABONL2U,B1899,3132,14/03/2022
NL56INGB0123458712,EUR,RABONL2U,B1900,3133,15/03/2022
NL56INGB0123458713,EUR,RABONL2U,B1901,3134,16/03/2022
NL56INGB0123458714,EUR,RABONL2U,B1902,3135,17/03/2022
NL56INGB0123458715,EUR,RABONL2U,B1903,3136,18/03/2022
NL56INGB0123458716,EUR,RABONL2U,B1904,3137,19/03/2022
NL56INGB0123458717,EUR,RABONL2U,B1905,3138,20/03/2022
NL56INGB0123458718,EUR,RABONL2U,B1906,3139,21/03/2022
NL56INGB0123458719,EUR,RABONL2U,B1907,3140,22/03/2022
NL56INGB0123458720,EUR,RABONL2U,B1908,3141,23/03/2022
NL56INGB0123458721,EUR,RABONL2U,B1909,3142,24/03/2022
NL56INGB0123458722,EUR,RABONL2U,B1910,3143,25/03/2022
NL56INGB0123458723,EUR,RABONL2U,B1911,3144,26/03/2022
NL56INGB0123458724,EUR,RABONL2U,B1912,3145,27/03/2022
NL56INGB0123458725,EUR,RABONL2U,B1913,3146,28/03/2022
NL56INGB0123458726,EUR,RABONL2U,B1914,3147,29/03/2022
NL56INGB0123458727,EUR,RABONL2U,B1915,3148,30/03/2022
NL56INGB0123458728,EUR,RABONL2U,B1916,3149,31/03/2022
NL56INGB0123458729,EUR,RABONL2U,B1917,3150,01/04/2022
NL56INGB0123458730,EUR,RABONL2U,B1918,3151,02/04/2022
NL56INGB0123458731,EUR,RABONL2U,B1919,3152,03/04/2022
NL56INGB0123458732,EUR,RABONL2U,B1920,3153,04/04/2022
NL56INGB0123458733,EUR,RABONL2U,B1921,3154,05/04/2022
NL56INGB0123458734,EUR,RABONL2U,B1922,3155,06/04/2022
NL56INGB0123458735,EUR,RABONL2U,B1923,3156,07/04/2022
NL56INGB0123458736,EUR,RABONL2U,B1924,3157,08/04/2022
NL56INGB0123458737,EUR,RABONL2U,B1925,3158,09/04/2022
NL56INGB0123458738,EUR,RABONL2U,B1926,3159,10/04/2022
NL56INGB0123458739,EUR,RABONL2U,B1927,3160,11/04/2022
NL56INGB0123458740,EUR,RABONL2U,B1928,3161,12/04/2022
NL56INGB0123458741,EUR,RABONL2U,B1929,3162,13/04/2022
NL56INGB0123458742,EUR,RABONL2U,B1930,3163,14/04/2022
NL56INGB0123458743,EUR,RABONL2U,B1931,3164,15/04/2022
NL56INGB0123458744,EUR,RABONL2U,B1932,3165,16/04/2022
NL56INGB0123458745,EUR,RABONL2U,B1933,3166,17/04/2022
NL56INGB0123458746,EUR,RABONL2U,B1934,3167,18/04/2022
NL56INGB0123458747,EUR,RABONL2U,B1935,3168,19/04/2022
NL56INGB0123458748,EUR,RABONL2U,B1936,3169,20/04/2022
NL56INGB0123458749,EUR,RABONL2U,B1937,3170,21/04/2022
NL56INGB0123458750,EUR,RABONL2U,B1938,3171,22/04/2022
NL56INGB0123458751,EUR,RABONL2U,B1939,3172,23/04/2022
NL56INGB0123458752,EUR,RABONL2U,B1940,3173,24/04/2022
NL56INGB0123458753,EUR,RABONL2U,B1941,3174,25/04/2022
NL56INGB0123458754,EUR,RABONL2U,B1942,3175,26/04/2022
NL56INGB0123458755,EUR,RABONL2U,B1943,3176,27/04/2022
NL56INGB0123458756,EUR,RABONL2U,B1944,3177,28/04/2022
NL56INGB0123458757,EUR,RABONL2U,B1945,3178,29/04/2022
NL56INGB0123458758,EUR,RABONL2U,B1946,3179,30/04/2022
NL56INGB0123458759,EUR,RABONL2U,B1947,3180,01/05/2022
NL56INGB0123458760,EUR,RABONL2U,B1948,3181,02/05/2022
NL56INGB0123458761,EUR,RABONL2U,B1949,3182,03/05/2022
NL56INGB0123458762,EUR,RABONL2U,B1950,3183,04/05/2022
NL56INGB0123458763,EUR,RABONL2U,B1951,3184,05/05/2022
NL56INGB0123458764,EUR,RABONL2U,B1952,3185,06/05/2022
NL56INGB0123458765,EUR,RABONL2U,B1953,3186,07/05/2022
NL56INGB0123458766,EUR,RABONL2U,B1954,3187,08/05/2022
NL56INGB0123458767,EUR,RABONL2U,B1955,3188,09/05/2022
NL56INGB0123458768,EUR,RABONL2U,B1956,3189,10/05/2022
NL56INGB0123458769,EUR,RABONL2U,B1957,3190,11/05/2022
NL56INGB0123458770,EUR,RABONL2U,B1958,3191,12/05/2022
NL56INGB0123458771,EUR,RABONL2U,B1959,3192,13/05/2022
NL56INGB0123458772,EUR,RABONL2U,B1960,3193,14/05/2022
NL56INGB0123458773,EUR,RABONL2U,B1961,3194,15/05/2022
NL56INGB0123458774,EUR,RABONL2U,B1962,3195,16/05/2022
NL56INGB0123458775,EUR,RABONL2U,B1963,3196,17/05/2022
NL56INGB0123458776,EUR,RABONL2U,B1964,3197,18/05/2022
NL56INGB0123458777,EUR,RABONL2U,B1965,3198,19/05/2022
NL56INGB0123458778,EUR,RABONL2U,B1966,3199,20/05/2022
NL56INGB0123458779,EUR,RABONL2U,B1967,3200,21/05/2022
NL56INGB0123458780,EUR,RABONL2U,B1968,3201,22/05/2022
NL56INGB0123458781,EUR,RABONL2U,B1969,3202,23/05/2022
NL56INGB0123458782,EUR,RABONL2U,B1970,3203,24/05/2022
NL56INGB0123458783,EUR,RABONL2U,B1971,3204,25/05/2022
NL56INGB0123458784,EUR,RABONL2U,B1972,3205,26/05/2022
NL56INGB0123458785,EUR,RABONL2U,B1973,3206,27/05/2022
NL56INGB0123458786,EUR,RABONL2U,B1974,3207,28/05/2022
NL56INGB0123458787,EUR,RABONL2U,B1975,3208,29/05/2022
NL56INGB0123458788,EUR,RABONL2U,B1976,3209,30/05/2022
NL56INGB0123458789,EUR,RABONL2U,B1977,3210,31/05/2022
NL56INGB0123458790,EUR,RABONL2U,B1978,3211,01/06/2022
NL56INGB0123458791,EUR,RABONL2U,B1979,3212,02/06/2022
NL56INGB0123458792,EUR,RABONL2U,B1980,3213,03/06/2022
NL56INGB0123458793,EUR,RABONL2U,B1981,3214,04/06/2022
NL56INGB0123458794,EUR,RABONL2U,B1982,3215,05/06/2022
NL56INGB0123458795,EUR,RABONL2U,B1983,3216,06/06/2022
NL56INGB0123458796,EUR,RABONL2U,B1984,3217,07/06/2022
NL56INGB0123458797,EUR,RABONL2U,B1985,3218,08/06/2022
NL56INGB0123458798,EUR,RABONL2U,B1986,3219,09/06/2022
NL56INGB0123458799,EUR,RABONL2U,B1987,3220,10/06/2022
NL56INGB0123458800,EUR,RABONL2U,B1988,3221,11/06/2022
NL56INGB0123458801,EUR,RABONL2U,B1989,3222,12/06/2022
NL56INGB0123458802,EUR,RABONL2U,B1990,3223,13/06/2022
NL56INGB0123458803,EUR,RABONL2U,B1991,3224,14/06/2022
NL56INGB0123458804,EUR,RABONL2U,B1992,3225,15/06/2022
NL56INGB0123458805,EUR,RABONL2U,B1993,3226,16/06/2022
NL56INGB0123458806,EUR,RABONL2U,B1994,3227,17/06/2022
NL56INGB0123458807,EUR,RABONL2U,B1995,3228,18/06/2022
NL56INGB0123458808,EUR,RABONL2U,B1996,3229,19/06/2022
NL56INGB0123458809,EUR,RABONL2U,B1997,3230,20/06/2022
NL56INGB0123458810,EUR,RABONL2U,B1998,3231,21/06/2022
NL56INGB0123458811,EUR,RABONL2U,B1999,3232,22/06/2022
NL56INGB0123458812,EUR,RABONL2U,B2000,3233,23/06/2022
NL56INGB0123458813,EUR,RABONL2U,B2001,3234,24/06/2022
NL56INGB0123458814,EUR,RABONL2U,B2002,3235,25/06/2022
NL56INGB0123458815,EUR,RABONL2U,B2003,3236,26/06/2022
NL56INGB0123458816,EUR,RABONL2U,B2004,3237,27/06/2022
NL56INGB0123458817,EUR,RABONL2U,B2005,3238,28/06/2022
NL56INGB0123458818,EUR,RABONL2U,B2006,3239,29/06/2022
NL56INGB0123458819,EUR,RABONL2U,B2007,3240,30/06/2022
NL56INGB0123458820,EUR,RABONL2U,B2008,3241,01/07/2022
NL56INGB0123458821,EUR,RABONL2U,B2009,3242,02/07/2022
NL56INGB0123458822,EUR,RABONL2U,B2010,3243,03/07/2022
NL56INGB0123458823,EUR,RABONL2U,B2011,3244,04/07/2022
NL56INGB0123458824,EUR,RABONL2U,B2012,3245,05/07/2022
NL56INGB0123458825,EUR,RABONL2U,B2013,3246,06/07/2022
NL56INGB0123458826,EUR,RABONL2U,B2014,3247,07/07/2022
NL56INGB0123458827,EUR,RABONL2U,B2015,3248,08/07/2022
NL56INGB0123458828,EUR,RABONL2U,B2016,3249,09/07/2022
NL56INGB0123458829,EUR,RABONL2U,B2017,3250,10/07/2022
NL56INGB0123458830,EUR,RABONL2U,B2018,3251,11/07/2022
NL56INGB0123458831,EUR,RABONL2U,B2019,3252,12/07/2022
NL56INGB0123458832,EUR,RABONL2U,B2020,3253,13/07/2022
NL56INGB0123458833,EUR,RABONL2U,B2021,3254,14/07/2022
NL56INGB0123458834,EUR,RABONL2U,B2022,3255,15/07/2022
NL56INGB0123458835,EUR,RABONL2U,B2023,3256,16/07/2022
NL56INGB0123458836,EUR,RABONL2U,B2024,3257,17/07/2022
NL56INGB0123458837,EUR,RABONL2U,B2025,3258,18/07/2022
NL56INGB0123458838,EUR,RABONL2U,B2026,3259,19/07/2022
NL56INGB0123458839,EUR,RABONL2U,B2027,3260,20/07/2022
NL56INGB0123458840,EUR,RABONL2U,B2028,3261,21/07/2022
NL56INGB0123458841,EUR,RABONL2U,B2029,3262,22/07/2022
NL56INGB0123458842,EUR,RABONL2U,B2030,3263,23/07/2022
NL56INGB0123458843,EUR,RABONL2U,B2031,3264,24/07/2022
NL56INGB0123458844,EUR,RABONL2U,B2032,3265,25/07/2022
NL56INGB0123458845,EUR,RABONL2U,B2033,3266,26/07/2022
NL56INGB0123458846,EUR,RABONL2U,B2034,3267,27/07/2022
NL56INGB0123458847,EUR,RABONL2U,B2035,3268,28/07/2022
NL56INGB0123458848,EUR,RABONL2U,B2036,3269,29/07/2022
NL56INGB0123458849,EUR,RABONL2U,B2037,3270,30/07/2022
NL56INGB0123458850,EUR,RABONL2U,B2038,3271,31/07/2022
NL56INGB0123458851,EUR,RABONL2U,B2039,3272,01/08/2022
NL56INGB0123458852,EUR,RABONL2U,B2040,3273,02/08/2022
NL56INGB0123458853,EUR,RABONL2U,B2041,3274,03/08/2022
NL56INGB0123458854,EUR,RABONL2U,B2042,3275,04/08/2022
NL56INGB0123458855,EUR,RABONL2U,B2043,3276,05/08/2022
NL56INGB0123458856,EUR,RABONL2U,B2044,3277,06/08/2022
NL56INGB0123458857,EUR,RABONL2U,B2045,3278,07/08/2022
NL56INGB0123458858,EUR,RABONL2U,B2046,3279,08/08/2022
NL56INGB0123458859,EUR,RABONL2U,B2047,3280,09/08/2022
NL56INGB0123458860,EUR,RABONL2U,B2048,3281,10/08/2022
NL56INGB0123458861,EUR,RABONL2U,B2049,3282,11/08/2022
NL56INGB0123458862,EUR,RABONL2U,B2050,3283,12/08/2022
NL56INGB0123458863,EUR,RABONL2U,B2051,3284,13/08/2022
NL56INGB0123458864,EUR,RABONL2U,B2052,3285,14/08/2022
NL56INGB0123458865,EUR,RABONL2U,B2053,3286,15/08/2022
NL56INGB0123458866,EUR,RABONL2U,B2054,3287,16/08/2022
NL56INGB0123458867,EUR,RABONL2U,B2055,3288,17/08/2022
NL56INGB0123458868,EUR,RABONL2U,B2056,3289,18/08/2022
NL56INGB0123458869,EUR,RABONL2U,B2057,3290,19/08/2022
NL56INGB0123458870,EUR,RABONL2U,B2058,3291,20/08/2022
NL56INGB0123458871,EUR,RABONL2U,B2059,3292,21/08/2022
NL56INGB0123458872,EUR,RABONL2U,B2060,3293,22/08/2022
NL56INGB0123458873,EUR,RABONL2U,B2061,3294,23/08/2022
NL56INGB0123458874,EUR,RABONL2U,B2062,3295,24/08/2022
NL56INGB0123458875,EUR,RABONL2U,B2063,3296,25/08/2022
NL56INGB0123458876,EUR,RABONL2U,B2064,3297,26/08/2022
NL56INGB0123458877,EUR,RABONL2U,B2065,3298,27/08/2022
NL56INGB0123458878,EUR,RABONL2U,B2066,3299,28/08/2022
NL56INGB0123458879,EUR,RABONL2U,B2067,3300,29/08/2022
NL56INGB0123458880,EUR,RABONL2U,B2068,3301,30/08/2022
NL56INGB0123458881,EUR,RABONL2U,B2069,3302,31/08/2022
NL56INGB0123458882,EUR,RABONL2U,B2070,3303,01/09/2022
NL56INGB0123458883,EUR,RABONL2U,B2071,3304,02/09/2022
NL56INGB0123458884,EUR,RABONL2U,B2072,3305,03/09/2022
NL56INGB0123458885,EUR,RABONL2U,B2073,3306,04/09/2022
NL56INGB0123458886,EUR,RABONL2U,B2074,3307,05/09/2022
NL56INGB0123458887,EUR,RABONL2U,B2075,3308,06/09/2022
NL56INGB0123458888,EUR,RABONL2U,B2076,3309,07/09/2022
NL56INGB0123458889,EUR,RABONL2U,B2077,3310,08/09/2022
NL56INGB0123458890,EUR,RABONL2U,B2078,3311,09/09/2022
NL56INGB0123458891,EUR,RABONL2U,B2079,3312,10/09/2022
NL56INGB0123458892,EUR,RABONL2U,B2080,3313,11/09/2022
NL56INGB0123458893,EUR,RABONL2U,B2081,3314,12/09/2022
NL56INGB0123458894,EUR,RABONL2U,B2082,3315,13/09/2022
NL56INGB0123458895,EUR,RABONL2U,B2083,3316,14/09/2022
NL56INGB0123458896,EUR,RABONL2U,B2084,3317,15/09/2022
NL56INGB0123458897,EUR,RABONL2U,B2085,3318,16/09/2022
NL56INGB0123458898,EUR,RABONL2U,B2086,3319,17/09/2022
NL56INGB0123458899,EUR,RABONL2U,B2087,3320,18/09/2022
NL56INGB0123458900,EUR,RABONL2U,B2088,3321,19/09/2022
NL56INGB0123458901,EUR,RABONL2U,B2089,3322,20/09/2022
NL56INGB0123458902,EUR,RABONL2U,B2090,3323,21/09/2022
NL56INGB0123458903,EUR,RABONL2U,B2091,3324,22/09/2022
NL56INGB0123458904,EUR,RABONL2U,B2092,3325,23/09/2022
NL56INGB0123458905,EUR,RABONL2U,B2093,3326,24/09/2022
NL56INGB0123458906,EUR,RABONL2U,B2094,3327,25/09/2022
NL56INGB0123458907,EUR,RABONL2U,B2095,3328,26/09/2022
NL56INGB0123458908,EUR,RABONL2U,B2096,3329,27/09/2022
NL56INGB0123458909,EUR,RABONL2U,B2097,3330,28/09/2022
NL56INGB0123458910,EUR,RABONL2U,B2098,3331,29/09/2022
NL56INGB0123458911,EUR,RABONL2U,B2099,3332,30/09/2022
NL56INGB0123458912,EUR,RABONL2U,B2100,3333,01/10/2022
